 ,Area,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
550,19.453,7.236,3.423,31.396,0.724,7.803,753,1006,32.905,3.936,2.114,0.473,0.891
551,39.946,12.645,4.022,12.238,0.599,12.552,817,1007,17.879,4.299,3.144,0.318,0.920
552,23.760,6.394,4.731,29.762,0.925,6.947,896,1006,33.690,5.010,1.351,0.740,0.952
553,30.739,9.313,4.203,137.578,0.753,9.825,965,996,138.180,4.632,2.216,0.451,0.924
554,29.551,7.477,5.032,39.369,0.870,7.600,1042,1012,59.534,5.177,1.486,0.673,0.923
555,25.096,8.071,3.959,178.088,0.802,8.238,1107,999,169.216,3.854,2.038,0.491,0.952
556,75.883,13.375,7.224,171.194,0.781,13.835,1171,998,167.125,7.557,1.852,0.540,0.949
557,83.160,11.181,9.470,112.971,0.907,11.438,1254,996,122.619,9.788,1.181,0.847,0.957
558,38.313,8.109,6.016,162.630,0.868,8.660,1321,998,147.724,6.166,1.348,0.742,0.933
559,13.662,6.529,2.664,20.434,0.700,6.585,1394,1004,20.556,2.925,2.451,0.408,0.889
560,82.566,12.250,8.582,35.779,0.808,13.798,1458,1018,35.910,9.479,1.427,0.701,0.953
561,40.540,7.436,6.941,171.037,0.855,8.129,1534,1008,31.430,7.286,1.071,0.933,0.937
562,22.720,5.645,5.125,15.146,0.941,6.093,1609,1005,34.695,5.010,1.101,0.908,0.947
563,33.561,7.907,5.404,36.952,0.871,8.556,1677,1009,35.838,5.722,1.463,0.683,0.948
564,71.874,14.854,6.161,24.495,0.652,15.385,1739,1017,22.068,6.900,2.411,0.415,0.901
565,29.254,7.483,4.978,106.037,0.798,7.935,1824,995,119.055,5.240,1.503,0.665,0.910
566,52.420,9.902,6.741,153.257,0.801,10.376,1887,1001,158.199,7.482,1.469,0.681,0.904
567,34.749,7.489,5.908,176.319,0.848,8.166,1961,995,160.710,5.780,1.268,0.789,0.953
568,49.599,10.179,6.204,115.763,0.819,10.879,2035,995,112.932,6.932,1.641,0.610,0.940
569,70.092,14.305,6.239,159.589,0.687,14.258,2096,998,161.075,6.297,2.293,0.436,0.932
570,83.011,13.816,7.650,153.795,0.766,13.798,2171,997,144.090,8.160,1.806,0.554,0.938
571,16.780,5.475,3.902,66.633,0.940,5.729,2251,1009,70.346,4.136,1.403,0.713,0.926
572,104.544,13.750,9.681,63.687,0.804,14.567,2314,1025,52.524,10.397,1.420,0.704,0.946
573,117.463,12.475,11.989,107.959,0.879,13.360,2392,996,123.232,12.331,1.041,0.961,0.957
574,17.523,4.798,4.650,159.403,0.936,5.241,2464,996,143.973,4.624,1.032,0.969,0.933
575,53.757,10.054,6.808,2.698,0.881,10.518,2527,1002,171.573,6.936,1.477,0.677,0.944
576,32.967,8.565,4.901,179.520,0.838,8.617,2600,999,169.695,5.010,1.748,0.572,0.927
577,149.687,17.922,10.634,135.497,0.788,19.364,2664,996,137.420,11.561,1.685,0.593,0.955
578,28.512,7.382,4.918,168.876,0.883,7.571,2744,999,165.256,5.010,1.501,0.666,0.928
579,18.859,5.132,4.679,96.024,0.967,5.517,2821,995,114.775,4.624,1.097,0.912,0.941
580,48.411,9.397,6.559,30.201,0.812,9.877,2884,1006,20.556,7.190,1.433,0.698,0.937
581,24.502,7.373,4.231,16.756,0.828,7.755,2958,1004,26.565,4.523,1.742,0.574,0.935
582,28.512,9.077,3.999,35.200,0.693,9.657,3027,1007,28.610,4.596,2.270,0.441,0.895
583,101.128,13.524,9.521,69.589,0.850,14.169,3102,1029,67.620,9.993,1.420,0.704,0.946
584,19.899,6.060,4.181,27.550,0.892,6.320,3175,1007,37.569,4.481,1.449,0.690,0.927
585,17.968,6.978,3.279,34.220,0.755,7.482,3244,1007,34.509,3.741,2.128,0.470,0.906
586,38.016,8.321,5.817,88.034,0.903,8.416,3320,995,105.945,5.780,1.430,0.699,0.948
587,22.275,6.897,4.112,36.212,0.871,7.271,3386,1008,32.005,4.360,1.677,0.596,0.917
588,14.701,4.881,3.835,9.396,0.910,5.354,3459,1003,30.256,3.854,1.273,0.786,0.934
589,17.374,5.560,3.979,28.665,0.880,6.032,3529,1002,26.565,4.360,1.397,0.716,0.925
