 ,Area,Mean,Min,Max
104,14.426,255,255,255
105,25.219,255,255,255
106,5.995,255,255,255
107,5.630,255,255,255
108,7.410,255,255,255
109,63.085,255,255,255
110,10.502,255,255,255
111,47.551,255,255,255
112,105.749,255,255,255
113,21.398,255,255,255
114,9.466,255,255,255
115,5.645,255,255,255
116,40.243,255,255,255
117,21.719,255,255,255
118,8.416,255,255,255
119,5.543,255,255,255
120,21.092,255,255,255
121,21.019,255,255,255
122,21.806,255,255,255
123,22.740,255,255,255
124,10.502,255,255,255
125,33.811,255,255,255
126,5.470,255,255,255
127,16.862,255,255,255
128,19.064,255,255,255
129,9.423,255,255,255
130,3.399,255,255,255
131,8.591,255,255,255
132,6.797,255,255,255
133,13.682,255,255,255
134,8.956,255,255,255
135,25.540,255,255,255
136,13.478,255,255,255
137,24.446,255,255,255
138,137.226,255,255,255
139,75.293,255,255,255
140,8.708,255,255,255
141,42.941,255,255,255
142,47.813,255,255,255
143,9.962,255,255,255
144,22.331,255,255,255
145,29.858,255,255,255
146,82.295,255,255,255
147,47.492,255,255,255
148,8.810,255,255,255
149,23.659,255,255,255
150,18.656,255,255,255
151,11.231,255,255,255
152,10.050,255,255,255
153,50.891,255,255,255
154,11.844,255,255,255
155,61.772,255,255,255
156,9.423,255,255,255
157,11.975,255,255,255
158,9.131,255,255,255
159,16.336,255,255,255
160,5.980,255,255,255
161,26.080,255,255,255
162,3.822,255,255,255
163,3.851,255,255,255
164,2.815,255,255,255
165,8.256,255,255,255
166,3.982,255,255,255
167,2.013,255,255,255
168,7.308,255,255,255
169,25.453,255,255,255
170,2.640,255,255,255
171,10.517,255,255,255
172,38.230,255,255,255
173,10.414,255,255,255
174,13.740,255,255,255
175,42.168,255,255,255
176,10.385,255,255,255
177,4.507,255,255,255
178,14.236,255,255,255
179,16.657,255,255,255
180,9.598,255,255,255
181,7.949,255,255,255
182,88.508,255,255,255
183,14.294,255,255,255
184,12.588,255,255,255
185,12.544,255,255,255
186,8.985,255,255,255
187,36.655,255,255,255
188,13.317,255,255,255
189,34.875,255,255,255
190,6.170,255,255,255
191,6.243,255,255,255
192,35.503,255,255,255
193,6.680,255,255,255
194,31.229,255,255,255
195,7.089,255,255,255
196,12.967,255,255,255
197,5.776,255,255,255
198,15.476,255,255,255
199,6.753,255,255,255
200,11.975,255,255,255
201,14.878,255,255,255
202,73.849,255,255,255
203,5.586,255,255,255
204,13.813,255,255,255
205,17.678,255,255,255
206,13.842,255,255,255
207,4.449,255,255,255
208,11.188,255,255,255
209,7.979,255,255,255
210,16.905,255,255,255
211,18.845,255,255,255
212,12.427,255,255,255
213,23.221,255,255,255
214,13.303,255,255,255
215,7.162,255,255,255
216,37.209,255,255,255
217,10.167,255,255,255
218,11.406,255,255,255
219,25.890,255,255,255
220,5.207,255,255,255
221,9.058,255,255,255
222,12.952,255,255,255
223,7.191,255,255,255
224,15.024,255,255,255
225,7.278,255,255,255
226,12.223,255,255,255
227,20.727,255,255,255
228,7.658,255,255,255
229,11.654,255,255,255
230,45.027,255,255,255
231,17.270,255,255,255
232,11.625,255,255,255
233,46.690,255,255,255
234,31.521,255,255,255
235,18.568,255,255,255
236,23.425,255,255,255
237,7.760,255,255,255
238,32.294,255,255,255
239,23.411,255,255,255
240,6.243,255,255,255
241,5.995,255,255,255
242,11.581,255,255,255
243,23.717,255,255,255
244,13.127,255,255,255
245,8.212,255,255,255
246,7.366,255,255,255
247,11.363,255,255,255
