 ,Area,Mean,Min,Max
115,26.659,255,255,255
116,9.767,255,255,255
117,137.460,255,255,255
118,50.187,255,255,255
119,15.714,255,255,255
120,38.839,255,255,255
121,36.828,255,255,255
122,145.073,255,255,255
123,3.419,255,255,255
124,10.687,255,255,255
125,12.640,255,255,255
126,45.877,255,255,255
127,27.032,255,255,255
128,27.377,255,255,255
129,10.830,255,255,255
130,12.554,255,255,255
131,19.247,255,255,255
132,22.177,255,255,255
133,40.161,255,255,255
134,13.473,255,255,255
135,52.858,255,255,255
136,81.155,255,255,255
137,58.087,255,255,255
138,34.272,255,255,255
139,68.026,255,255,255
140,4.826,255,255,255
141,11.261,255,255,255
142,12.468,255,255,255
143,29.704,255,255,255
144,44.929,255,255,255
145,37.661,255,255,255
146,15.254,255,255,255
147,12.180,255,255,255
148,9.394,255,255,255
149,21.488,255,255,255
150,7.498,255,255,255
151,60.959,255,255,255
152,10.371,255,255,255
153,13.617,255,255,255
154,38.092,255,255,255
155,18.874,255,255,255
156,15.714,255,255,255
157,39.213,255,255,255
158,49.267,255,255,255
159,23.700,255,255,255
160,72.738,255,255,255
161,13.215,255,255,255
162,111.232,255,255,255
163,11.146,255,255,255
164,20.511,255,255,255
165,91.870,255,255,255
166,8.360,255,255,255
167,114.162,255,255,255
168,29.187,255,255,255
169,71.474,255,255,255
170,11.031,255,255,255
171,19.161,255,255,255
172,17.983,255,255,255
173,16.288,255,255,255
174,26.774,255,255,255
175,111.835,255,255,255
176,24.849,255,255,255
177,39.356,255,255,255
178,19.621,255,255,255
179,15.369,255,255,255
180,11.060,255,255,255
181,6.464,255,255,255
182,16.087,255,255,255
183,18.931,255,255,255
184,83.568,255,255,255
185,56.334,255,255,255
186,7.986,255,255,255
187,21.632,255,255,255
188,10.572,255,255,255
189,9.652,255,255,255
190,18.041,255,255,255
191,46.711,255,255,255
192,98.391,255,255,255
193,27.291,255,255,255
194,21.517,255,255,255
195,27.923,255,255,255
196,12.812,255,255,255
197,34.013,255,255,255
198,49.037,255,255,255
199,69.032,255,255,255
200,49.009,255,255,255
201,41.367,255,255,255
202,16.518,255,255,255
203,22.953,255,255,255
204,63.372,255,255,255
205,12.525,255,255,255
206,11.807,255,255,255
207,45.418,255,255,255
208,13.760,255,255,255
209,40.132,255,255,255
210,42.057,255,255,255
211,8.475,255,255,255
212,32.807,255,255,255
213,66.303,255,255,255
214,63.459,255,255,255
215,13.933,255,255,255
216,21.028,255,255,255
217,102.499,255,255,255
218,40.879,255,255,255
219,23.499,255,255,255
220,11.635,255,255,255
221,13.588,255,255,255
222,20.626,255,255,255
223,21.201,255,255,255
224,56.277,255,255,255
225,70.324,255,255,255
226,43.177,255,255,255
227,13.387,255,255,255
228,55.386,255,255,255
229,11.663,255,255,255
230,30.451,255,255,255
231,88.423,255,255,255
232,46.768,255,255,255
233,54.151,255,255,255
234,18.587,255,255,255
235,51.565,255,255,255
236,49.641,255,255,255
