 ,Area,Mean,Min,Max
174,44.527,255,255,255
175,45.964,255,255,255
176,60.507,255,255,255
177,46.862,255,255,255
178,43.091,255,255,255
179,42.552,255,255,255
180,50.991,255,255,255
181,87.798,255,255,255
182,40.039,255,255,255
183,22.982,255,255,255
184,46.143,255,255,255
185,68.587,255,255,255
186,27.830,255,255,255
187,643.134,255,255,255
188,26.214,255,255,255
189,122.630,255,255,255
190,58.173,255,255,255
191,261.240,255,255,255
192,35.730,255,255,255
193,33.755,255,255,255
194,63.200,255,255,255
195,31.421,255,255,255
196,145.971,255,255,255
197,53.505,255,255,255
198,455.688,255,255,255
199,130.889,255,255,255
200,42.552,255,255,255
201,186.548,255,255,255
202,91.569,255,255,255
203,61.225,255,255,255
204,223.894,255,255,255
205,336.290,255,255,255
206,26.393,255,255,255
207,39.321,255,255,255
208,68.228,255,255,255
209,711.541,255,255,255
210,545.641,255,255,255
211,94.800,255,255,255
212,281.349,255,255,255
213,47.939,255,255,255
214,145.791,255,255,255
215,69.125,255,255,255
216,126.580,255,255,255
217,157.462,255,255,255
218,22.084,255,255,255
219,27.650,255,255,255
220,13.286,255,255,255
221,17.596,255,255,255
222,31.421,255,255,255
223,16.518,255,255,255
224,29.984,255,255,255
225,136.814,255,255,255
226,363.940,255,255,255
227,403.620,255,255,255
228,47.939,255,255,255
229,46.323,255,255,255
230,163.028,255,255,255
231,220.303,255,255,255
232,77.384,255,255,255
233,54.582,255,255,255
234,97.494,255,255,255
235,34.652,255,255,255
236,108.446,255,255,255
237,20.827,255,255,255
238,50.093,255,255,255
239,47.221,255,255,255
240,7.361,255,255,255
241,26.932,255,255,255
242,25.136,255,255,255
243,49.196,255,255,255
244,164.464,255,255,255
245,110.062,255,255,255
246,74.871,255,255,255
247,42.014,255,255,255
248,50.273,255,255,255
249,15.082,255,255,255
250,16.877,255,255,255
251,12.927,255,255,255
252,190.678,255,255,255
253,207.914,255,255,255
254,85.105,255,255,255
255,536.843,255,255,255
256,9.336,255,255,255
257,24.598,255,255,255
258,22.623,255,255,255
259,39.859,255,255,255
260,35.011,255,255,255
261,20.648,255,255,255
262,428.038,255,255,255
263,63.021,255,255,255
264,28.907,255,255,255
265,40.577,255,255,255
266,165.003,255,255,255
267,75.050,255,255,255
268,36.986,255,255,255
269,332.878,255,255,255
270,179.546,255,255,255
271,19.032,255,255,255
272,487.109,255,255,255
273,60.148,255,255,255
274,24.777,255,255,255
275,23.161,255,255,255
276,32.857,255,255,255
277,57.275,255,255,255
278,33.036,255,255,255
279,164.644,255,255,255
280,551.386,255,255,255
281,50.452,255,255,255
282,27.830,255,255,255
283,91.209,255,255,255
284,52.787,255,255,255
285,25.496,255,255,255
286,12.389,255,255,255
287,40.937,255,255,255
288,79.000,255,255,255
289,136.635,255,255,255
290,50.093,255,255,255
291,456.765,255,255,255
292,89.414,255,255,255
293,18.852,255,255,255
294,310.974,255,255,255
295,377.945,255,255,255
296,37.884,255,255,255
297,124.964,255,255,255
298,32.857,255,255,255
299,39.500,255,255,255
300,199.476,255,255,255
301,84.925,255,255,255
302,78.103,255,255,255
303,22.802,255,255,255
304,40.039,255,255,255
305,62.662,255,255,255
306,137.532,255,255,255
307,124.246,255,255,255
308,48.657,255,255,255
309,10.952,255,255,255
310,40.757,255,255,255
311,25.855,255,255,255
312,30.523,255,255,255
313,60.327,255,255,255
314,62.662,255,255,255
315,46.682,255,255,255
316,66.612,255,255,255
317,45.425,255,255,255
318,11.132,255,255,255
319,38.602,255,255,255
320,10.773,255,255,255
321,211.326,255,255,255
322,45.964,255,255,255
323,28.548,255,255,255
324,20.109,255,255,255
325,34.473,255,255,255
326,158.539,255,255,255
327,28.727,255,255,255
328,60.327,255,255,255
329,53.325,255,255,255
330,46.502,255,255,255
331,71.639,255,255,255
332,33.036,255,255,255
333,76.487,255,255,255
334,41.834,255,255,255
335,52.607,255,255,255
336,123.169,255,255,255
337,36.268,255,255,255
338,19.391,255,255,255
339,115.807,255,255,255
340,4.130,255,255,255
341,68.407,255,255,255
342,24.777,255,255,255
343,19.750,255,255,255
344,432.527,255,255,255
345,386.204,255,255,255
346,57.455,255,255,255
347,32.318,255,255,255
348,26.214,255,255,255
349,39.859,255,255,255
350,58.532,255,255,255
351,138.251,255,255,255
352,82.053,255,255,255
353,22.443,255,255,255
354,27.291,255,255,255
355,47.400,255,255,255
356,34.652,255,255,255
357,339.701,255,255,255
358,28.727,255,255,255
359,32.318,255,255,255
360,63.739,255,255,255
361,33.575,255,255,255
362,52.607,255,255,255
363,37.884,255,255,255
364,31.241,255,255,255
365,129.812,255,255,255
366,24.239,255,255,255
367,37.166,255,255,255
368,65.534,255,255,255
369,50.632,255,255,255
370,26.214,255,255,255
371,36.627,255,255,255
372,87.798,255,255,255
373,17.955,255,255,255
374,33.755,255,255,255
375,26.573,255,255,255
376,11.311,255,255,255
377,55.659,255,255,255
378,46.682,255,255,255
379,44.527,255,255,255
380,29.625,255,255,255
381,23.700,255,255,255
382,45.784,255,255,255
383,95.878,255,255,255
384,23.700,255,255,255
385,15.800,255,255,255
386,39.859,255,255,255
387,38.423,255,255,255
388,26.752,255,255,255
389,83.668,255,255,255
390,28.907,255,255,255
391,33.755,255,255,255
392,55.480,255,255,255
393,40.218,255,255,255
394,67.689,255,255,255
395,122.989,255,255,255
396,41.655,255,255,255
397,275.783,255,255,255
398,78.103,255,255,255
399,27.111,255,255,255
400,49.375,255,255,255
401,44.887,255,255,255
402,18.134,255,255,255
403,132.685,255,255,255
404,260.162,255,255,255
405,16.518,255,255,255
406,59.789,255,255,255
407,43.989,255,255,255
408,65.714,255,255,255
409,70.382,255,255,255
410,119.039,255,255,255
411,17.596,255,255,255
412,57.455,255,255,255
413,74.691,255,255,255
414,62.662,255,255,255
415,137.891,255,255,255
416,15.980,255,255,255
417,18.852,255,255,255
418,15.980,255,255,255
419,33.216,255,255,255
420,19.211,255,255,255
421,18.134,255,255,255
422,41.655,255,255,255
423,12.748,255,255,255
424,15.082,255,255,255
425,17.057,255,255,255
426,22.623,255,255,255
427,42.912,255,255,255
428,24.059,255,255,255
429,52.068,255,255,255
430,107.548,255,255,255
431,34.114,255,255,255
432,113.473,255,255,255
433,36.986,255,255,255
434,23.341,255,255,255
435,23.521,255,255,255
436,67.150,255,255,255
437,41.116,255,255,255
438,203.785,255,255,255
439,34.832,255,255,255
440,38.602,255,255,255
441,34.114,255,255,255
442,26.932,255,255,255
443,61.046,255,255,255
444,79.539,255,255,255
445,17.416,255,255,255
446,48.837,255,255,255
447,21.186,255,255,255
448,107.548,255,255,255
449,22.443,255,255,255
450,36.089,255,255,255
451,109.344,255,255,255
452,25.136,255,255,255
453,60.148,255,255,255
454,36.986,255,255,255
455,34.473,255,255,255
456,33.755,255,255,255
457,23.700,255,255,255
458,52.787,255,255,255
459,56.018,255,255,255
460,77.564,255,255,255
461,513.502,255,255,255
462,48.657,255,255,255
463,17.775,255,255,255
464,69.843,255,255,255
465,98.032,255,255,255
466,225.151,255,255,255
467,186.728,255,255,255
468,186.189,255,255,255
469,54.043,255,255,255
470,32.677,255,255,255
471,36.807,255,255,255
472,88.337,255,255,255
473,75.768,255,255,255
474,48.837,255,255,255
475,258.905,255,255,255
476,42.552,255,255,255
477,48.477,255,255,255
478,298.585,255,255,255
479,97.494,255,255,255
480,21.007,255,255,255
481,12.030,255,255,255
482,135.378,255,255,255
483,11.311,255,255,255
484,23.521,255,255,255
485,44.348,255,255,255
486,64.637,255,255,255
487,419.240,255,255,255
488,172.005,255,255,255
489,63.559,255,255,255
490,154.230,255,255,255
491,26.393,255,255,255
492,64.637,255,255,255
493,87.978,255,255,255
494,19.032,255,255,255
495,61.764,255,255,255
496,26.393,255,255,255
497,43.809,255,255,255
498,47.041,255,255,255
499,20.827,255,255,255
500,23.341,255,255,255
501,102.521,255,255,255
502,243.105,255,255,255
503,81.873,255,255,255
504,71.998,255,255,255
505,282.606,255,255,255
506,191.935,255,255,255
507,57.634,255,255,255
508,703.462,255,255,255
509,415.470,255,255,255
510,145.253,255,255,255
511,25.675,255,255,255
512,116.166,255,255,255
513,59.789,255,255,255
514,61.943,255,255,255
515,124.605,255,255,255
516,75.589,255,255,255
517,70.741,255,255,255
518,27.291,255,255,255
519,328.928,255,255,255
520,21.725,255,255,255
521,76.128,255,255,255
522,29.266,255,255,255
523,59.071,255,255,255
524,34.652,255,255,255
525,131.787,255,255,255
526,35.371,255,255,255
527,38.602,255,255,255
528,61.584,255,255,255
529,28.548,255,255,255
530,56.737,255,255,255
531,27.111,255,255,255
532,24.239,255,255,255
533,10.414,255,255,255
534,121.912,255,255,255
535,109.164,255,255,255
536,27.291,255,255,255
537,15.980,255,255,255
538,16.339,255,255,255
539,126.760,255,255,255
540,143.816,255,255,255
541,19.211,255,255,255
542,319.053,255,255,255
543,103.239,255,255,255
544,19.032,255,255,255
545,21.186,255,255,255
546,17.596,255,255,255
547,593.759,255,255,255
548,478.131,255,255,255
549,263.394,255,255,255
550,334.135,255,255,255
551,730.932,255,255,255
552,172.005,255,255,255
553,187.805,255,255,255
554,321.747,255,255,255
555,98.212,255,255,255
556,462.331,255,255,255
557,142.560,255,255,255
558,206.658,255,255,255
559,205.939,255,255,255
560,113.114,255,255,255
561,83.309,255,255,255
562,101.803,255,255,255
563,105.034,255,255,255
564,159.796,255,255,255
565,73.973,255,255,255
566,130.530,255,255,255
567,98.571,255,255,255
568,101.803,255,255,255
569,75.589,255,255,255
570,59.250,255,255,255
571,109.523,255,255,255
572,41.655,255,255,255
573,67.509,255,255,255
574,50.273,255,255,255
575,21.186,255,255,255
576,27.291,255,255,255
577,53.505,255,255,255
578,103.598,255,255,255
579,30.523,255,255,255
580,26.573,255,255,255
581,16.159,255,255,255
582,21.725,255,255,255
583,24.957,255,255,255
584,15.621,255,255,255
585,13.466,255,255,255
586,18.134,255,255,255
587,11.850,255,255,255
588,20.648,255,255,255
589,11.132,255,255,255
