 ,Area,Mean,Min,Max
328,89.417,255,255,255
329,223.116,255,255,255
330,69.830,255,255,255
331,48.966,255,255,255
332,74.514,255,255,255
333,161.802,255,255,255
334,64.295,255,255,255
335,38.321,255,255,255
336,104.319,255,255,255
337,48.966,255,255,255
338,41.302,255,255,255
339,32.360,255,255,255
340,74.514,255,255,255
341,28.102,255,255,255
342,3669.488,255,255,255
343,2640.771,255,255,255
344,820.078,255,255,255
345,611.439,255,255,255
346,199.697,255,255,255
347,201.826,255,255,255
348,692.340,255,255,255
349,437.716,255,255,255
350,444.528,255,255,255
351,182.240,255,255,255
352,340.635,255,255,255
353,416.000,255,255,255
354,113.687,255,255,255
355,189.904,255,255,255
356,127.738,255,255,255
357,61.314,255,255,255
358,166.059,255,255,255
359,147.325,255,255,255
360,111.984,255,255,255
361,74.514,255,255,255
362,59.611,255,255,255
363,48.115,255,255,255
364,79.623,255,255,255
365,40.876,255,255,255
366,37.044,255,255,255
367,46.837,255,255,255
368,59.185,255,255,255
369,51.095,255,255,255
370,38.321,255,255,255
371,44.283,255,255,255
372,1286.748,255,255,255
373,1308.463,255,255,255
374,499.030,255,255,255
375,691.063,255,255,255
376,516.062,255,255,255
377,395.136,255,255,255
378,260.160,255,255,255
379,562.899,255,255,255
380,425.794,255,255,255
381,199.697,255,255,255
382,262.289,255,255,255
383,227.800,255,255,255
384,277.192,255,255,255
385,186.498,255,255,255
386,169.892,255,255,255
387,354.260,255,255,255
388,79.623,255,255,255
389,147.325,255,255,255
390,120.925,255,255,255
391,102.190,255,255,255
392,130.719,255,255,255
393,263.140,255,255,255
394,265.695,255,255,255
395,77.494,255,255,255
396,101.339,255,255,255
397,117.945,255,255,255
398,73.662,255,255,255
399,65.146,255,255,255
400,93.675,255,255,255
401,97.081,255,255,255
402,71.533,255,255,255
403,94.526,255,255,255
404,51.521,255,255,255
405,76.643,255,255,255
406,76.643,255,255,255
407,61.740,255,255,255
408,69.830,255,255,255
409,28.954,255,255,255
410,38.321,255,255,255
411,30.657,255,255,255
412,54.502,255,255,255
413,49.818,255,255,255
414,1744.050,255,255,255
415,1307.186,255,255,255
416,979.325,255,255,255
417,424.942,255,255,255
418,616.975,255,255,255
419,718.739,255,255,255
420,926.952,255,255,255
421,401.949,255,255,255
422,511.804,255,255,255
423,291.669,255,255,255
424,1101.954,255,255,255
425,259.308,255,255,255
426,192.459,255,255,255
427,179.259,255,255,255
428,223.967,255,255,255
429,307.849,255,255,255
430,341.061,255,255,255
431,181.814,255,255,255
432,176.279,255,255,255
433,78.772,255,255,255
434,91.120,255,255,255
435,106.448,255,255,255
436,118.796,255,255,255
437,116.667,255,255,255
438,31.935,255,255,255
439,129.015,255,255,255
440,46.411,255,255,255
441,34.063,255,255,255
442,71.533,255,255,255
443,41.728,255,255,255
444,49.392,255,255,255
445,320.197,255,255,255
446,164.356,255,255,255
447,117.945,255,255,255
448,134.551,255,255,255
449,174.575,255,255,255
450,53.224,255,255,255
451,148.176,255,255,255
452,91.971,255,255,255
453,60.037,255,255,255
454,140.512,255,255,255
455,57.908,255,255,255
456,26.825,255,255,255
