 ,Area,Mean,Min,Max
1,545.478,255,255,255
2,273.556,255,255,255
3,138.411,255,255,255
4,443.813,255,255,255
5,88.191,255,255,255
6,397.268,255,255,255
7,68.593,255,255,255
8,124.121,255,255,255
9,112.689,255,255,255
10,321.734,255,255,255
11,127.387,255,255,255
12,148.210,255,255,255
13,89.416,255,255,255
14,135.961,255,255,255
15,75.534,255,255,255
16,326.634,255,255,255
17,55.119,255,255,255
18,124.121,255,255,255
19,99.623,255,255,255
20,213.945,255,255,255
21,113.505,255,255,255
22,215.170,255,255,255
23,81.658,255,255,255
24,273.147,255,255,255
25,420.949,255,255,255
26,238.443,255,255,255
27,33.888,255,255,255
28,109.831,255,255,255
29,82.067,255,255,255
30,102.890,255,255,255
31,99.623,255,255,255
32,118.405,255,255,255
33,334.391,255,255,255
34,100.440,255,255,255
35,140.861,255,255,255
36,70.635,255,255,255
37,274.372,255,255,255
38,119.630,255,255,255
39,327.450,255,255,255
40,243.342,255,255,255
41,171.483,255,255,255
42,59.202,255,255,255
43,183.323,255,255,255
44,91.866,255,255,255
45,252.324,255,255,255
46,57.977,255,255,255
47,59.611,255,255,255
48,71.859,255,255,255
49,238.443,255,255,255
50,179.240,255,255,255
51,262.940,255,255,255
52,262.123,255,255,255
53,85.741,255,255,255
54,85.741,255,255,255
55,60.427,255,255,255
56,355.622,255,255,255
57,422.174,255,255,255
58,287.438,255,255,255
59,37.971,255,255,255
60,120.038,255,255,255
61,71.451,255,255,255
62,76.351,255,255,255
63,397.676,255,255,255
64,160.867,255,255,255
65,126.979,255,255,255
66,268.656,255,255,255
67,192.306,255,255,255
68,135.961,255,255,255
69,202.513,255,255,255
70,199.246,255,255,255
71,208.229,255,255,255
72,53.078,255,255,255
73,166.991,255,255,255
74,209.045,255,255,255
75,156.376,255,255,255
76,67.776,255,255,255
77,122.079,255,255,255
78,471.169,255,255,255
79,157.192,255,255,255
80,184.140,255,255,255
81,369.096,255,255,255
82,207.821,255,255,255
83,173.116,255,255,255
84,210.270,255,255,255
85,110.647,255,255,255
86,228.235,255,255,255
87,119.630,255,255,255
88,119.630,255,255,255
89,136.778,255,255,255
90,98.398,255,255,255
91,485.867,255,255,255
92,459.737,255,255,255
93,158.009,255,255,255
94,156.376,255,255,255
95,88.191,255,255,255
96,87.783,255,255,255
97,65.327,255,255,255
98,55.936,255,255,255
99,143.719,255,255,255
100,329.083,255,255,255
101,222.519,255,255,255
102,154.743,255,255,255
103,61.652,255,255,255
104,179.240,255,255,255
105,469.536,255,255,255
106,47.362,255,255,255
107,62.060,255,255,255
108,143.310,255,255,255
109,104.931,255,255,255
110,20.415,255,255,255
111,95.949,255,255,255
112,260.899,255,255,255
113,43.279,255,255,255
114,217.211,255,255,255
115,134.328,255,255,255
116,81.658,255,255,255
117,129.429,255,255,255
118,140.861,255,255,255
119,383.386,255,255,255
120,35.113,255,255,255
121,454.429,255,255,255
122,180.465,255,255,255
123,29.397,255,255,255
124,131.470,255,255,255
125,29.397,255,255,255
126,33.072,255,255,255
127,43.687,255,255,255
128,273.147,255,255,255
129,64.102,255,255,255
130,97.582,255,255,255
131,113.505,255,255,255
132,149.843,255,255,255
133,120.854,255,255,255
134,24.906,255,255,255
135,343.782,255,255,255
136,244.975,255,255,255
137,371.954,255,255,255
138,38.379,255,255,255
139,145.760,255,255,255
140,27.764,255,255,255
141,17.965,255,255,255
142,354.397,255,255,255
143,90.641,255,255,255
144,286.621,255,255,255
145,49.403,255,255,255
146,227.010,255,255,255
147,99.623,255,255,255
148,98.398,255,255,255
149,24.906,255,255,255
150,204.554,255,255,255
151,385.019,255,255,255
152,409.109,255,255,255
153,95.132,255,255,255
154,131.470,255,255,255
155,91.457,255,255,255
156,228.643,255,255,255
157,180.465,255,255,255
158,77.167,255,255,255
159,57.161,255,255,255
160,274.372,255,255,255
161,360.114,255,255,255
162,235.584,255,255,255
163,290.704,255,255,255
164,188.223,255,255,255
165,149.843,255,255,255
166,71.043,255,255,255
167,42.054,255,255,255
168,304.994,255,255,255
169,30.622,255,255,255
170,45.729,255,255,255
171,174.341,255,255,255
172,129.020,255,255,255
173,267.023,255,255,255
174,417.274,255,255,255
175,123.304,255,255,255
176,78.800,255,255,255
177,65.735,255,255,255
178,149.435,255,255,255
179,68.185,255,255,255
180,79.617,255,255,255
181,142.902,255,255,255
182,170.666,255,255,255
183,97.582,255,255,255
184,201.696,255,255,255
185,177.199,255,255,255
186,415.233,255,255,255
187,271.514,255,255,255
188,93.091,255,255,255
189,67.368,255,255,255
190,231.093,255,255,255
191,50.628,255,255,255
192,81.250,255,255,255
193,76.351,255,255,255
194,40.829,255,255,255
195,57.977,255,255,255
196,70.635,255,255,255
197,180.873,255,255,255
198,109.831,255,255,255
199,157.192,255,255,255
200,64.918,255,255,255
201,343.782,255,255,255
202,73.084,255,255,255
203,143.310,255,255,255
204,198.022,255,255,255
205,275.597,255,255,255
206,405.434,255,255,255
207,358.889,255,255,255
208,66.960,255,255,255
209,49.812,255,255,255
210,125.346,255,255,255
211,206.187,255,255,255
212,102.890,255,255,255
213,183.323,255,255,255
214,351.131,255,255,255
215,146.577,255,255,255
216,33.480,255,255,255
217,56.344,255,255,255
218,188.631,255,255,255
219,152.293,255,255,255
220,78.800,255,255,255
221,66.143,255,255,255
222,84.108,255,255,255
223,54.303,255,255,255
224,221.294,255,255,255
225,77.984,255,255,255
226,58.386,255,255,255
227,55.936,255,255,255
228,82.475,255,255,255
229,62.060,255,255,255
230,171.891,255,255,255
231,459.328,255,255,255
232,327.858,255,255,255
233,94.724,255,255,255
234,81.250,255,255,255
235,71.451,255,255,255
236,897.017,255,255,255
237,132.287,255,255,255
238,186.998,255,255,255
239,178.424,255,255,255
240,193.530,255,255,255
241,218.028,255,255,255
242,282.130,255,255,255
243,478.926,255,255,255
244,117.180,255,255,255
245,185.365,255,255,255
246,157.601,255,255,255
247,268.248,255,255,255
248,141.269,255,255,255
249,375.220,255,255,255
250,72.268,255,255,255
251,213.537,255,255,255
252,477.293,255,255,255
253,141.269,255,255,255
254,423.399,255,255,255
255,347.456,255,255,255
256,112.280,255,255,255
257,83.292,255,255,255
258,185.773,255,255,255
259,413.191,255,255,255
260,70.635,255,255,255
261,157.192,255,255,255
262,114.322,255,255,255
263,59.202,255,255,255
264,75.534,255,255,255
265,68.593,255,255,255
266,119.221,255,255,255
267,112.280,255,255,255
268,75.126,255,255,255
269,116.771,255,255,255
270,165.767,255,255,255
271,109.014,255,255,255
272,526.288,255,255,255
273,117.588,255,255,255
274,140.861,255,255,255
275,65.327,255,255,255
276,101.665,255,255,255
277,155.559,255,255,255
278,163.317,255,255,255
279,140.452,255,255,255
280,80.434,255,255,255
281,198.022,255,255,255
282,279.272,255,255,255
283,144.535,255,255,255
284,50.628,255,255,255
285,51.036,255,255,255
286,75.942,255,255,255
287,112.689,255,255,255
288,62.877,255,255,255
289,131.470,255,255,255
290,347.865,255,255,255
291,149.435,255,255,255
292,115.955,255,255,255
293,32.663,255,255,255
294,61.244,255,255,255
295,86.150,255,255,255
296,232.318,255,255,255
297,149.843,255,255,255
298,84.108,255,255,255
299,144.535,255,255,255
300,147.393,255,255,255
301,158.417,255,255,255
302,75.126,255,255,255
303,147.802,255,255,255
304,76.759,255,255,255
305,115.138,255,255,255
306,284.988,255,255,255
307,175.566,255,255,255
308,229.052,255,255,255
309,352.356,255,255,255
310,240.892,255,255,255
311,180.873,255,255,255
312,120.854,255,255,255
313,91.866,255,255,255
314,84.925,255,255,255
315,87.783,255,255,255
316,190.672,255,255,255
317,78.392,255,255,255
318,72.676,255,255,255
319,382.570,255,255,255
320,232.726,255,255,255
321,86.558,255,255,255
322,141.677,255,255,255
323,42.462,255,255,255
324,50.628,255,255,255
325,150.660,255,255,255
326,428.707,255,255,255
327,94.315,255,255,255
328,135.961,255,255,255
