 ,Area,Mean,Min,Max
330,1435.673,255,255,255
331,162.064,255,255,255
332,89.840,255,255,255
333,450.373,255,255,255
334,260.124,255,255,255
335,411.031,255,255,255
336,342.917,255,255,255
337,115.089,255,255,255
338,140.338,255,255,255
339,988.236,255,255,255
340,370.515,255,255,255
341,4324.635,255,255,255
342,2283.572,255,255,255
343,3181.968,255,255,255
344,1049.891,255,255,255
345,1678.181,255,255,255
346,560.764,255,255,255
347,583.664,255,255,255
348,440.391,255,255,255
349,309.448,255,255,255
350,690.532,255,255,255
351,435.106,255,255,255
352,279.501,255,255,255
353,286.547,255,255,255
354,156.192,255,255,255
355,258.362,255,255,255
356,175.569,255,255,255
357,163.238,255,255,255
358,99.235,255,255,255
359,81.032,255,255,255
360,100.409,255,255,255
361,194.359,255,255,255
362,54.021,255,255,255
363,66.352,255,255,255
364,43.452,255,255,255
365,564.287,255,255,255
366,678.201,255,255,255
367,932.453,255,255,255
368,896.635,255,255,255
369,338.220,255,255,255
370,673.504,255,255,255
371,867.276,255,255,255
372,541.387,255,255,255
373,308.273,255,255,255
374,271.868,255,255,255
375,241.921,255,255,255
376,329.999,255,255,255
377,345.853,255,255,255
378,186.138,255,255,255
379,398.113,255,255,255
380,254.839,255,255,255
381,344.679,255,255,255
382,319.430,255,255,255
383,191.423,255,255,255
384,170.284,255,255,255
385,123.309,255,255,255
386,151.494,255,255,255
387,141.512,255,255,255
388,102.171,255,255,255
389,97.473,255,255,255
390,100.996,255,255,255
391,60.480,255,255,255
392,153.256,255,255,255
393,80.445,255,255,255
394,73.986,255,255,255
395,76.922,255,255,255
396,109.804,255,255,255
397,72.224,255,255,255
398,79.857,255,255,255
399,170.872,255,255,255
400,42.277,255,255,255
401,62.829,255,255,255
402,65.178,255,255,255
403,45.213,255,255,255
404,63.416,255,255,255
405,28.772,255,255,255
406,42.865,255,255,255
407,24.662,255,255,255
408,4406.254,255,255,255
409,2059.853,255,255,255
410,1796.206,255,255,255
411,2160.262,255,255,255
412,1096.866,255,255,255
413,1052.240,255,255,255
414,1187.293,255,255,255
415,796.813,255,255,255
416,1061.048,255,255,255
417,517.899,255,255,255
418,758.059,255,255,255
419,231.939,255,255,255
420,255.426,255,255,255
421,479.732,255,255,255
422,175.569,255,255,255
423,199.057,255,255,255
424,211.975,255,255,255
425,204.341,255,255,255
426,132.704,255,255,255
427,197.882,255,255,255
428,195.533,255,255,255
429,222.544,255,255,255
430,140.925,255,255,255
431,119.786,255,255,255
432,159.715,255,255,255
433,144.448,255,255,255
434,151.494,255,255,255
435,210.800,255,255,255
436,123.309,255,255,255
437,99.822,255,255,255
438,133.879,255,255,255
439,125.071,255,255,255
440,79.270,255,255,255
441,103.345,255,255,255
442,62.242,255,255,255
443,143.274,255,255,255
444,87.491,255,255,255
445,42.277,255,255,255
446,97.473,255,255,255
447,44.626,255,255,255
