 ,Area,Mean,Min,Max
99,206.308,255,255,255
100,22.317,255,255,255
101,403.193,255,255,255
102,29.260,255,255,255
103,55.048,255,255,255
104,399.721,255,255,255
105,60.504,255,255,255
106,769.686,255,255,255
107,52.073,255,255,255
108,537.590,255,255,255
109,33.723,255,255,255
110,36.699,255,255,255
111,770.182,255,255,255
112,29.756,255,255,255
113,37.195,255,255,255
114,59.512,255,255,255
115,51.577,255,255,255
116,105.633,255,255,255
117,64.967,255,255,255
118,55.544,255,255,255
119,101.170,255,255,255
120,93.235,255,255,255
121,66.951,255,255,255
122,88.772,255,255,255
123,126.959,255,255,255
124,156.219,255,255,255
125,92.243,255,255,255
126,100.674,255,255,255
127,103.650,255,255,255
128,151.755,255,255,255
129,215.234,255,255,255
130,181.511,255,255,255
131,112.081,255,255,255
132,239.039,255,255,255
133,288.136,255,255,255
134,216.722,255,255,255
135,134.398,255,255,255
136,223.665,255,255,255
137,25.788,255,255,255
138,15.870,255,255,255
139,30.252,255,255,255
140,558.915,255,255,255
141,12.398,255,255,255
142,29.756,255,255,255
143,67.447,255,255,255
144,510.810,255,255,255
145,61.000,255,255,255
146,1460.519,255,255,255
147,27.276,255,255,255
148,1117.830,255,255,255
149,53.065,255,255,255
150,46.122,255,255,255
151,42.154,255,255,255
152,38.187,255,255,255
153,146.796,255,255,255
154,64.967,255,255,255
155,174.568,255,255,255
156,84.308,255,255,255
157,52.569,255,255,255
158,105.633,255,255,255
159,34.715,255,255,255
160,58.024,255,255,255
161,79.845,255,255,255
162,58.520,255,255,255
163,101.666,255,255,255
164,119.520,255,255,255
165,126.959,255,255,255
166,64.471,255,255,255
167,124.479,255,255,255
168,297.559,255,255,255
169,160.682,255,255,255
170,131.918,255,255,255
171,146.796,255,255,255
172,255.901,255,255,255
173,163.162,255,255,255
174,146.300,255,255,255
175,404.680,255,255,255
176,85.300,255,255,255
177,401.209,255,255,255
178,828.206,255,255,255
179,31.740,255,255,255
180,232.592,255,255,255
181,53.561,255,255,255
182,49.097,255,255,255
183,205.316,255,255,255
184,71.910,255,255,255
185,52.073,255,255,255
186,839.117,255,255,255
187,43.146,255,255,255
188,92.243,255,255,255
189,45.130,255,255,255
190,921.937,255,255,255
191,60.504,255,255,255
192,59.016,255,255,255
193,37.691,255,255,255
194,108.113,255,255,255
195,54.552,255,255,255
196,101.170,255,255,255
197,61.000,255,255,255
198,58.520,255,255,255
199,57.032,255,255,255
200,60.008,255,255,255
201,65.463,255,255,255
202,123.487,255,255,255
203,138.861,255,255,255
204,104.146,255,255,255
205,110.593,255,255,255
206,50.585,255,255,255
207,67.447,255,255,255
208,128.942,255,255,255
209,151.755,255,255,255
210,154.731,255,255,255
211,74.886,255,255,255
212,137.869,255,255,255
213,196.389,255,255,255
214,267.307,255,255,255
215,369.965,255,255,255
216,319.876,255,255,255
217,144.316,255,255,255
218,321.364,255,255,255
219,251.933,255,255,255
220,428.981,255,255,255
221,535.110,255,255,255
222,91.251,255,255,255
223,123.487,255,255,255
224,1034.514,255,255,255
225,720.589,255,255,255
226,72.406,255,255,255
227,52.569,255,255,255
228,235.568,255,255,255
229,10.415,255,255,255
230,52.073,255,255,255
231,1067.245,255,255,255
232,1874.126,255,255,255
233,22.813,255,255,255
234,20.829,255,255,255
235,1100.473,255,255,255
236,123.487,255,255,255
237,70.918,255,255,255
238,93.235,255,255,255
239,626.362,255,255,255
240,51.081,255,255,255
241,75.382,255,255,255
242,761.751,255,255,255
243,132.910,255,255,255
244,615.947,255,255,255
245,48.601,255,255,255
246,60.008,255,255,255
247,54.552,255,255,255
248,120.511,255,255,255
249,29.260,255,255,255
250,715.134,255,255,255
251,64.967,255,255,255
252,135.389,255,255,255
253,338.721,255,255,255
254,75.878,255,255,255
255,41.658,255,255,255
256,82.821,255,255,255
257,18.349,255,255,255
258,17.854,255,255,255
259,131.422,255,255,255
260,120.511,255,255,255
261,187.462,255,255,255
262,118.528,255,255,255
263,259.868,255,255,255
264,62.983,255,255,255
265,127.454,255,255,255
266,283.673,255,255,255
267,165.145,255,255,255
268,147.292,255,255,255
269,103.650,255,255,255
270,76.373,255,255,255
271,412.615,255,255,255
272,45.130,255,255,255
273,426.501,255,255,255
274,151.259,255,255,255
275,55.544,255,255,255
276,194.901,255,255,255
277,224.161,255,255,255
278,49.593,255,255,255
279,30.252,255,255,255
280,120.015,255,255,255
281,32.236,255,255,255
282,188.950,255,255,255
283,54.057,255,255,255
284,60.504,255,255,255
285,51.081,255,255,255
286,68.439,255,255,255
287,112.577,255,255,255
288,85.300,255,255,255
289,213.251,255,255,255
290,137.869,255,255,255
291,23.805,255,255,255
292,79.845,255,255,255
293,61.000,255,255,255
294,129.934,255,255,255
295,66.951,255,255,255
296,63.479,255,255,255
297,139.357,255,255,255
298,61.991,255,255,255
299,145.804,255,255,255
300,71.414,255,255,255
301,141.341,255,255,255
302,91.747,255,255,255
303,133.406,255,255,255
304,53.561,255,255,255
305,149.771,255,255,255
306,295.079,255,255,255
307,66.951,255,255,255
308,76.869,255,255,255
309,123.487,255,255,255
310,428.981,255,255,255
311,40.170,255,255,255
312,227.137,255,255,255
313,55.048,255,255,255
314,486.013,255,255,255
315,101.170,255,255,255
316,243.998,255,255,255
317,90.260,255,255,255
318,115.552,255,255,255
319,89.268,255,255,255
320,282.681,255,255,255
321,31.244,255,255,255
322,134.398,255,255,255
323,67.943,255,255,255
324,498.411,255,255,255
325,35.211,255,255,255
326,1359.349,255,255,255
327,78.357,255,255,255
328,199.861,255,255,255
329,56.040,255,255,255
330,85.300,255,255,255
331,1268.594,255,255,255
332,227.137,255,255,255
333,305.990,255,255,255
334,213.251,255,255,255
335,415.591,255,255,255
336,514.777,255,255,255
337,23.805,255,255,255
338,269.787,255,255,255
339,156.219,255,255,255
340,234.080,255,255,255
341,47.114,255,255,255
342,62.983,255,255,255
343,360.542,255,255,255
344,68.439,255,255,255
345,105.138,255,255,255
346,48.105,255,255,255
347,154.731,255,255,255
348,456.753,255,255,255
349,42.154,255,255,255
350,52.073,255,255,255
351,948.718,255,255,255
352,212.755,255,255,255
353,28.268,255,255,255
354,47.114,255,255,255
355,44.634,255,255,255
356,289.624,255,255,255
357,79.845,255,255,255
358,51.577,255,255,255
359,162.170,255,255,255
360,157.210,255,255,255
361,140.349,255,255,255
362,122.495,255,255,255
363,35.211,255,255,255
364,157.210,255,255,255
365,32.731,255,255,255
366,99.682,255,255,255
367,994.839,255,255,255
368,217.714,255,255,255
369,47.609,255,255,255
370,238.047,255,255,255
371,99.682,255,255,255
372,83.317,255,255,255
373,784.564,255,255,255
374,122.991,255,255,255
375,914.002,255,255,255
376,64.967,255,255,255
377,138.365,255,255,255
378,356.575,255,255,255
379,219.202,255,255,255
380,62.983,255,255,255
381,94.227,255,255,255
382,177.048,255,255,255
383,182.503,255,255,255
384,49.593,255,255,255
385,201.348,255,255,255
386,298.551,255,255,255
387,65.463,255,255,255
388,288.632,255,255,255
389,84.804,255,255,255
390,121.999,255,255,255
391,26.284,255,255,255
392,782.084,255,255,255
393,210.275,255,255,255
394,91.251,255,255,255
395,409.144,255,255,255
396,1579.543,255,255,255
397,1241.813,255,255,255
398,111.585,255,255,255
399,381.867,255,255,255
400,122.991,255,255,255
401,38.187,255,255,255
402,213.251,255,255,255
403,433.940,255,255,255
404,49.593,255,255,255
405,27.772,255,255,255
406,265.324,255,255,255
407,39.675,255,255,255
408,466.672,255,255,255
409,155.723,255,255,255
410,77.861,255,255,255
411,57.032,255,255,255
412,188.454,255,255,255
413,27.772,255,255,255
414,188.454,255,255,255
415,43.146,255,255,255
416,35.707,255,255,255
417,186.470,255,255,255
418,71.414,255,255,255
419,63.975,255,255,255
420,1333.065,255,255,255
421,114.064,255,255,255
422,31.244,255,255,255
423,192.917,255,255,255
424,61.496,255,255,255
425,97.203,255,255,255
426,371.453,255,255,255
427,79.845,255,255,255
428,327.811,255,255,255
429,62.983,255,255,255
430,67.943,255,255,255
431,253.917,255,255,255
432,54.552,255,255,255
433,72.902,255,255,255
434,25.788,255,255,255
435,32.236,255,255,255
436,44.138,255,255,255
437,146.300,255,255,255
438,1019.140,255,255,255
439,48.601,255,255,255
440,45.130,255,255,255
441,78.853,255,255,255
442,40.666,255,255,255
443,70.422,255,255,255
444,185.974,255,255,255
445,58.520,255,255,255
446,207.795,255,255,255
447,122.991,255,255,255
448,43.146,255,255,255
449,186.470,255,255,255
450,63.975,255,255,255
451,472.623,255,255,255
452,65.463,255,255,255
453,284.169,255,255,255
454,22.813,255,255,255
455,92.243,255,255,255
456,354.095,255,255,255
457,43.146,255,255,255
458,258.380,255,255,255
459,46.618,255,255,255
460,64.471,255,255,255
461,307.974,255,255,255
462,150.763,255,255,255
463,137.869,255,255,255
464,182.999,255,255,255
465,69.926,255,255,255
466,76.373,255,255,255
467,72.902,255,255,255
468,117.536,255,255,255
469,125.471,255,255,255
470,356.079,255,255,255
471,59.512,255,255,255
472,533.623,255,255,255
473,51.081,255,255,255
474,354.591,255,255,255
475,109.601,255,255,255
476,54.552,255,255,255
477,180.519,255,255,255
478,58.520,255,255,255
479,475.103,255,255,255
480,47.114,255,255,255
481,34.219,255,255,255
482,82.325,255,255,255
483,116.544,255,255,255
484,160.186,255,255,255
485,24.301,255,255,255
486,81.333,255,255,255
487,71.910,255,255,255
488,101.666,255,255,255
489,164.153,255,255,255
490,254.413,255,255,255
491,43.146,255,255,255
492,186.966,255,255,255
493,70.918,255,255,255
494,87.284,255,255,255
495,98.194,255,255,255
496,54.552,255,255,255
497,40.666,255,255,255
498,58.024,255,255,255
499,61.991,255,255,255
500,138.861,255,255,255
501,38.683,255,255,255
502,55.544,255,255,255
503,1163.952,255,255,255
504,38.187,255,255,255
505,65.959,255,255,255
506,24.797,255,255,255
507,127.454,255,255,255
508,493.948,255,255,255
509,105.138,255,255,255
510,193.413,255,255,255
511,63.479,255,255,255
512,50.089,255,255,255
513,678.435,255,255,255
514,42.650,255,255,255
515,942.766,255,255,255
516,92.243,255,255,255
517,73.398,255,255,255
518,131.422,255,255,255
519,88.276,255,255,255
520,42.154,255,255,255
521,382.859,255,255,255
522,175.064,255,255,255
523,1736.257,255,255,255
524,35.707,255,255,255
525,229.120,255,255,255
526,4147.974,255,255,255
527,254.413,255,255,255
528,41.162,255,255,255
529,73.894,255,255,255
530,212.259,255,255,255
531,94.723,255,255,255
532,130.926,255,255,255
533,53.561,255,255,255
534,59.016,255,255,255
535,362.030,255,255,255
536,136.381,255,255,255
537,104.642,255,255,255
538,217.714,255,255,255
539,304.006,255,255,255
540,440.883,255,255,255
541,262.844,255,255,255
542,105.138,255,255,255
543,1139.651,255,255,255
544,269.291,255,255,255
545,37.195,255,255,255
546,198.373,255,255,255
547,201.844,255,255,255
548,350.624,255,255,255
549,1854.785,255,255,255
550,57.032,255,255,255
551,228.625,255,255,255
552,62.487,255,255,255
553,305.990,255,255,255
554,475.599,255,255,255
555,308.470,255,255,255
556,97.699,255,255,255
557,113.072,255,255,255
558,2988.485,255,255,255
559,118.032,255,255,255
560,58.520,255,255,255
561,42.154,255,255,255
562,3088.663,255,255,255
563,121.999,255,255,255
564,145.308,255,255,255
565,377.404,255,255,255
566,103.650,255,255,255
567,126.463,255,255,255
568,95.715,255,255,255
569,108.113,255,255,255
570,235.568,255,255,255
571,110.097,255,255,255
572,104.642,255,255,255
573,128.446,255,255,255
574,81.333,255,255,255
575,45.130,255,255,255
576,3382.255,255,255,255
577,833.661,255,255,255
578,108.113,255,255,255
579,157.210,255,255,255
580,32.236,255,255,255
581,34.715,255,255,255
582,370.461,255,255,255
583,433.940,255,255,255
584,188.950,255,255,255
585,1107.912,255,255,255
586,52.073,255,255,255
587,174.072,255,255,255
588,63.975,255,255,255
589,481.550,255,255,255
590,297.559,255,255,255
591,395.754,255,255,255
592,1635.583,255,255,255
593,63.975,255,255,255
594,229.120,255,255,255
595,830.686,255,255,255
596,78.357,255,255,255
597,141.341,255,255,255
598,315.413,255,255,255
599,302.518,255,255,255
600,670.500,255,255,255
601,132.910,255,255,255
602,207.795,255,255,255
603,536.598,255,255,255
604,1139.155,255,255,255
605,1518.543,255,255,255
606,123.983,255,255,255
607,95.715,255,255,255
608,121.007,255,255,255
609,818.783,255,255,255
610,2041.751,255,255,255
611,135.389,255,255,255
612,174.568,255,255,255
613,275.738,255,255,255
614,423.526,255,255,255
615,1268.594,255,255,255
616,461.713,255,255,255
617,78.357,255,255,255
618,581.728,255,255,255
619,99.682,255,255,255
620,329.795,255,255,255
621,459.233,255,255,255
622,209.779,255,255,255
623,118.528,255,255,255
624,661.573,255,255,255
625,95.715,255,255,255
626,216.722,255,255,255
627,411.127,255,255,255
628,3348.036,255,255,255
629,367.485,255,255,255
630,81.333,255,255,255
631,231.600,255,255,255
632,27.772,255,255,255
633,286.153,255,255,255
634,41.658,255,255,255
635,790.515,255,255,255
636,444.851,255,255,255
637,98.194,255,255,255
638,97.203,255,255,255
639,1223.960,255,255,255
640,440.883,255,255,255
641,147.292,255,255,255
642,579.248,255,255,255
643,111.089,255,255,255
644,453.282,255,255,255
645,242.511,255,255,255
646,157.706,255,255,255
647,65.959,255,255,255
648,54.057,255,255,255
649,491.468,255,255,255
650,216.226,255,255,255
651,122.991,255,255,255
652,5207.780,255,255,255
653,94.723,255,255,255
654,1434.235,255,255,255
655,102.658,255,255,255
656,165.641,255,255,255
657,384.843,255,255,255
658,664.053,255,255,255
659,2352.701,255,255,255
660,627.850,255,255,255
661,124.975,255,255,255
662,117.536,255,255,255
663,636.281,255,255,255
664,314.917,255,255,255
665,1289.919,255,255,255
666,88.276,255,255,255
667,88.276,255,255,255
668,273.754,255,255,255
669,250.446,255,255,255
670,276.730,255,255,255
671,50.089,255,255,255
672,69.926,255,255,255
673,710.670,255,255,255
674,44.138,255,255,255
675,78.357,255,255,255
676,116.544,255,255,255
677,92.739,255,255,255
678,130.926,255,255,255
679,99.186,255,255,255
680,130.430,255,255,255
681,1765.517,255,255,255
682,143.820,255,255,255
683,464.688,255,255,255
684,141.836,255,255,255
685,181.511,255,255,255
686,2440.976,255,255,255
687,2215.823,255,255,255
688,164.153,255,255,255
689,99.186,255,255,255
690,381.867,255,255,255
691,114.560,255,255,255
692,182.999,255,255,255
693,1035.506,255,255,255
694,121.007,255,255,255
695,270.779,255,255,255
696,1772.956,255,255,255
697,450.802,255,255,255
698,119.024,255,255,255
699,461.217,255,255,255
700,137.373,255,255,255
701,722.077,255,255,255
702,50.089,255,255,255
703,178.535,255,255,255
704,325.827,255,255,255
705,76.869,255,255,255
706,771.670,255,255,255
707,44.138,255,255,255
708,508.330,255,255,255
709,432.948,255,255,255
710,2227.726,255,255,255
711,51.081,255,255,255
712,149.771,255,255,255
713,328.307,255,255,255
714,97.203,255,255,255
715,170.601,255,255,255
716,394.266,255,255,255
717,1052.367,255,255,255
718,63.479,255,255,255
719,609.500,255,255,255
720,121.503,255,255,255
721,1226.439,255,255,255
722,784.564,255,255,255
723,181.015,255,255,255
724,2942.859,255,255,255
725,91.747,255,255,255
726,47.114,255,255,255
727,95.715,255,255,255
728,240.031,255,255,255
729,95.219,255,255,255
730,581.232,255,255,255
731,26.780,255,255,255
732,613.964,255,255,255
733,345.169,255,255,255
734,87.284,255,255,255
735,483.038,255,255,255
736,87.284,255,255,255
737,792.995,255,255,255
738,113.072,255,255,255
739,429.973,255,255,255
740,54.552,255,255,255
741,901.604,255,255,255
742,48.105,255,255,255
743,66.455,255,255,255
744,50.089,255,255,255
745,669.508,255,255,255
746,1082.123,255,255,255
747,340.209,255,255,255
748,115.552,255,255,255
749,560.403,255,255,255
750,24.301,255,255,255
751,675.955,255,255,255
752,207.795,255,255,255
753,400.713,255,255,255
754,275.242,255,255,255
755,512.298,255,255,255
756,294.088,255,255,255
757,131.918,255,255,255
758,498.907,255,255,255
759,131.422,255,255,255
760,115.056,255,255,255
761,80.837,255,255,255
762,167.625,255,255,255
763,62.487,255,255,255
764,934.336,255,255,255
765,49.593,255,255,255
766,178.040,255,255,255
767,146.796,255,255,255
768,138.365,255,255,255
769,420.054,255,255,255
770,433.444,255,255,255
771,62.983,255,255,255
772,252.925,255,255,255
773,533.623,255,255,255
774,69.926,255,255,255
775,949.213,255,255,255
776,61.496,255,255,255
777,61.991,255,255,255
778,72.902,255,255,255
779,1418.365,255,255,255
780,133.406,255,255,255
781,55.544,255,255,255
782,283.177,255,255,255
783,55.544,255,255,255
784,1199.659,255,255,255
785,104.146,255,255,255
786,67.447,255,255,255
787,636.776,255,255,255
788,712.158,255,255,255
789,770.182,255,255,255
790,188.454,255,255,255
791,64.471,255,255,255
792,198.869,255,255,255
793,479.070,255,255,255
794,198.373,255,255,255
795,330.291,255,255,255
796,361.534,255,255,255
797,98.194,255,255,255
798,364.510,255,255,255
799,329.299,255,255,255
800,355.087,255,255,255
801,37.691,255,255,255
802,75.382,255,255,255
803,259.868,255,255,255
804,417.575,255,255,255
805,76.373,255,255,255
806,333.762,255,255,255
807,853.003,255,255,255
808,485.021,255,255,255
809,52.569,255,255,255
810,337.234,255,255,255
811,189.942,255,255,255
812,143.820,255,255,255
813,199.365,255,255,255
814,446.835,255,255,255
815,959.132,255,255,255
816,209.779,255,255,255
817,562.387,255,255,255
818,214.738,255,255,255
819,663.557,255,255,255
820,255.405,255,255,255
821,182.999,255,255,255
822,130.430,255,255,255
823,684.882,255,255,255
824,878.791,255,255,255
825,155.723,255,255,255
826,28.268,255,255,255
827,575.281,255,255,255
828,298.055,255,255,255
829,163.162,255,255,255
830,155.723,255,255,255
831,1692.119,255,255,255
832,203.828,255,255,255
833,92.243,255,255,255
834,120.015,255,255,255
835,207.299,255,255,255
836,606.029,255,255,255
837,282.185,255,255,255
838,135.389,255,255,255
839,53.561,255,255,255
840,201.844,255,255,255
841,961.612,255,255,255
842,96.211,255,255,255
843,3294.971,255,255,255
844,77.365,255,255,255
845,439.892,255,255,255
846,567.842,255,255,255
847,202.836,255,255,255
848,78.853,255,255,255
849,173.080,255,255,255
850,2933.437,255,255,255
851,1494.243,255,255,255
852,749.353,255,255,255
853,108.609,255,255,255
854,2859.543,255,255,255
855,364.510,255,255,255
856,1137.668,255,255,255
857,190.438,255,255,255
858,143.324,255,255,255
859,411.127,255,255,255
860,462.208,255,255,255
861,118.528,255,255,255
862,152.251,255,255,255
863,327.811,255,255,255
864,95.715,255,255,255
865,54.552,255,255,255
866,61.000,255,255,255
867,275.242,255,255,255
868,178.535,255,255,255
869,844.572,255,255,255
870,324.835,255,255,255
871,136.877,255,255,255
872,413.111,255,255,255
873,148.284,255,255,255
874,476.590,255,255,255
875,923.425,255,255,255
876,891.685,255,255,255
877,86.292,255,255,255
878,405.176,255,255,255
879,181.511,255,255,255
880,119.024,255,255,255
881,174.568,255,255,255
882,338.721,255,255,255
883,65.959,255,255,255
884,89.764,255,255,255
885,927.392,255,255,255
886,89.268,255,255,255
887,108.609,255,255,255
888,114.064,255,255,255
889,261.852,255,255,255
890,337.730,255,255,255
891,56.536,255,255,255
892,137.869,255,255,255
893,154.235,255,255,255
894,243.998,255,255,255
895,200.852,255,255,255
896,656.118,255,255,255
897,102.658,255,255,255
898,67.447,255,255,255
899,298.551,255,255,255
900,335.250,255,255,255
901,143.324,255,255,255
902,837.133,255,255,255
903,416.583,255,255,255
904,314.917,255,255,255
905,173.576,255,255,255
906,136.877,255,255,255
907,110.593,255,255,255
908,169.609,255,255,255
909,171.096,255,255,255
910,128.942,255,255,255
911,97.699,255,255,255
912,209.779,255,255,255
913,215.234,255,255,255
914,72.902,255,255,255
915,228.129,255,255,255
916,104.146,255,255,255
917,511.802,255,255,255
918,1110.391,255,255,255
919,263.836,255,255,255
920,173.576,255,255,255
921,628.842,255,255,255
922,136.381,255,255,255
923,141.341,255,255,255
924,686.370,255,255,255
925,217.714,255,255,255
926,127.454,255,255,255
927,412.615,255,255,255
928,302.022,255,255,255
929,87.780,255,255,255
930,93.731,255,255,255
931,379.884,255,255,255
932,167.129,255,255,255
933,119.024,255,255,255
934,199.861,255,255,255
935,295.575,255,255,255
936,163.657,255,255,255
937,101.170,255,255,255
938,125.967,255,255,255
939,159.690,255,255,255
940,104.642,255,255,255
941,80.837,255,255,255
942,764.231,255,255,255
943,94.227,255,255,255
944,112.081,255,255,255
945,116.048,255,255,255
946,350.624,255,255,255
947,343.681,255,255,255
948,1002.774,255,255,255
949,381.867,255,255,255
950,396.745,255,255,255
951,821.759,255,255,255
952,785.060,255,255,255
953,619.915,255,255,255
954,236.559,255,255,255
